student_id,gender,field,internships,tech_skills,soft_skills,comm_skills,work_exp,salary
STU022486,1,1,3,8.5,8,8.3,18,14.63
STU022489,1,1,2,8.4,9,9.6,0,12.7
STU022490,1,1,1,4.7,3.5,2.8,13,10.91
STU022491,1,1,4,6.6,7.1,7.4,26,19.64
STU022494,1,1,2,5.7,3.7,3.6,27,15
STU022495,-1,1,5,4.7,4.5,4.3,26,17.31
STU022502,-1,1,3,2.8,3,3.7,5,11.72
STU022503,-1,1,2,7.2,5.1,4.4,0,11.49
STU022505,-1,1,2,3.5,2.9,2.5,36,15.92
STU022508,1,1,3,5.7,8.9,8.5,34,11.65
STU022510,-1,1,1,4.2,8.8,7.7,0,10.26
STU022518,1,1,1,6.2,4.8,6.9,13,11.01
STU022519,-1,1,1,4.1,4.3,2.7,14,9.44
STU022526,-1,1,0,1,1.3,1,23,8.67
STU022527,1,1,4,4.6,2,1.4,9,21.75
STU022531,-1,1,1,8.5,7.6,8.2,8,13.27
STU022538,1,1,2,5.2,5,4.8,34,15.69
STU022539,1,1,2,4.4,5,6,28,13.68
STU022540,-1,1,3,2.9,3.6,4.8,0,8.27
STU022545,1,1,0,9.5,9,9.4,0,9.41
STU022550,-1,1,5,6.9,7.6,7,1,13.82
STU022551,-1,1,2,6.4,7.6,7.1,0,16.39
STU022552,-1,1,1,3.3,3.2,4.3,0,10.3
STU022555,1,1,3,7.7,8.8,9.9,0,17.09
STU022557,-1,1,4,4.5,5.6,6,0,14.39
STU022558,1,1,4,4.6,5.1,5.3,0,12.33
STU022560,-1,1,1,9.6,9.9,8.5,6,9.33
STU022561,1,1,2,6.5,6.9,8.1,8,15.76
STU022566,1,1,4,5.5,9,10,31,16.11
STU022567,-1,1,1,9.9,10,10,0,11.5
STU022573,-1,1,3,4.4,2.3,2.6,33,12.39
STU022578,1,1,5,6.3,6,6.8,7,14.82
STU022579,-1,1,0,4.7,6.7,6.3,11,7.84
STU022580,-1,1,5,2.7,2.4,2.7,27,14.44
STU022581,1,1,1,9,8.2,7.7,21,15.11
STU022582,1,1,3,8.3,9.5,7.8,0,12.9
STU022585,1,1,1,5.3,6.7,6.8,0,10.22
STU022587,-1,1,0,10,9.6,9,0,12.21
STU022590,1,1,0,6.8,10,9.3,14,9.52
STU022591,-1,1,3,3.5,4.5,4.3,0,9.27
STU022594,-1,1,3,6.3,5.4,3.9,33,17.47
STU022600,1,1,2,1,4.8,3.8,19,11.35
STU022604,1,1,1,8.1,7.4,7.5,0,9.54
STU022605,1,1,0,5.9,3.8,3.7,26,14.87
STU022606,1,1,2,4.3,6,5.7,26,16.71
STU022607,1,1,3,4.1,4.5,5.1,4,14.33
STU022608,0,1,2,4.1,2.9,4.2,0,13.19
STU022610,-1,1,4,1.9,2.2,2,23,15.82
STU022615,-1,1,3,5.9,5.3,4.8,0,10.88
STU022616,-1,1,3,7.8,8.8,7.8,0,10.86
STU022617,1,1,1,6.4,7.1,7.8,11,13.42
STU022619,1,1,0,8.8,10,8.1,0,10.89
STU022629,1,1,0,9.2,8.9,10,9,11.66
STU022636,-1,1,2,7.7,10,7.7,17,16.66
STU022640,-1,1,2,4.2,6,5.1,29,13.93
STU022642,1,1,3,4.9,5.1,5.8,6,16.77
STU022645,1,1,2,7.7,8.5,9.5,0,10.33
STU022650,-1,1,2,10,10,9.7,0,13.24
STU022652,-1,1,1,8.5,9.1,8.6,18,12.64
STU022654,1,1,5,2.1,4.4,3.8,31,14.19
STU022655,1,1,4,6.3,6.7,7.3,19,9.91
STU022656,-1,1,2,8.1,6,5.8,0,10.17
STU022658,-1,1,2,4.7,5.9,6.7,0,11.28
STU022660,-1,1,2,8.6,9.8,9.6,16,12.72
STU022661,0,1,1,2.6,3.7,3.3,0,7.54
STU022664,1,1,3,8.4,7,6.7,26,15.47
STU022665,1,1,1,7,8.9,10,0,8.22
STU022672,1,1,2,7.5,8.7,8.4,0,15.37
STU022673,-1,1,1,6.8,6.2,6.5,31,15.39
STU022675,-1,1,2,5.8,7.4,8,0,13.81
STU022678,-1,1,2,4.2,3.7,1.9,0,8.59
STU022680,1,1,0,5.1,6.4,6.8,0,8.98
STU022683,1,1,2,5.4,6.1,5.6,11,9.91
STU022684,-1,1,2,5.4,5.9,4.5,30,16.78
STU022687,-1,1,0,7,8.7,8.7,11,11.76
STU022691,1,1,1,4.8,3.1,3.2,0,10.16
STU022692,0,1,4,4.8,3.7,2.3,0,11.11
STU022696,1,1,2,5.8,7,7.3,0,8.64
STU022697,-1,1,2,6.1,4.6,4,22,14.08
STU022699,-1,1,4,5.7,7.3,7,25,15.69
STU022701,-1,1,5,2.8,3.2,4,17,10.81
STU022703,1,1,0,6.8,4.9,4.6,17,11.53
STU022706,-1,1,0,5.3,6.8,7.2,35,12.69
STU022707,1,1,2,9,10,8.6,13,12.22
STU022709,-1,1,1,5.1,4.4,3.3,5,10.95
STU022710,-1,1,1,8.4,5.8,4.1,0,8.43
STU022716,-1,1,0,4.4,5.2,4.9,29,12.8
STU022717,-1,1,3,5.5,6.1,4.2,36,14.89
STU022718,-1,1,0,7.8,8,9.1,21,14.94
STU022719,-1,1,3,9.2,7.5,7.2,0,11.51
STU022723,-1,1,4,5.3,3.3,1.5,0,13.27
STU022727,-1,1,3,6.2,5.8,4.9,25,11.43
STU022735,1,1,0,6.1,7.3,5.9,0,9.94
STU022738,-1,1,0,5.5,6.8,7.1,27,8.57
STU022747,1,1,3,4.1,6.2,9.1,18,16.77
STU022749,-1,1,1,3.8,3.2,1,0,9.24
STU022750,-1,1,1,6.8,4.9,5.5,13,13.76
STU022751,1,1,1,6.1,8,8.7,18,9
STU022755,0,1,4,1.3,2.3,2.9,0,11.91
STU022757,1,1,3,3.4,3.3,2.3,0,9.42
STU022762,1,1,4,2.6,2.7,3.4,13,10.88
STU022766,-1,1,5,5.4,2.3,1.2,32,11.39
STU022773,1,1,1,6.5,8.5,8.8,17,8.27
STU022777,-1,1,3,6.5,4.5,5.4,21,11.68
STU022782,-1,1,3,8.4,8.1,7.2,0,10.08
STU022783,-1,1,0,4.3,2.9,1,0,12.49
STU022788,1,1,3,8.6,9.5,9.3,0,10.02
STU022792,1,1,1,5.9,5.3,3.8,15,12.68
STU022793,-1,1,0,10,10,9.3,0,16.03
STU022798,-1,1,2,7,9.9,10,25,14.47
STU022799,1,1,1,6.9,10,9.2,31,14.08
STU022801,-1,1,0,6.3,7.9,8.8,0,12.94
STU022803,-1,1,0,5.2,8.4,7.5,23,15.42
STU022805,1,1,2,6.1,6.7,6.4,9,10.56
STU022809,-1,1,4,10,10,10,18,15.21
STU022810,1,1,2,9.9,10,9.1,0,8.55
STU022811,-1,1,0,4.7,8.5,6.4,17,12
STU022813,-1,1,5,7.5,10,10,33,17.62
STU022816,1,1,1,7,8.1,8.6,20,9.53
STU022820,1,1,2,5.8,6.3,5.2,0,11.51
STU022821,-1,1,0,5.3,7.4,6.6,0,9.53
STU022826,1,1,2,3.4,3.1,2.7,33,10.24
STU022828,1,1,2,6.5,4.9,5.5,7,12.38
STU022829,-1,1,0,4.3,5.1,4.4,15,9.5
STU022838,-1,1,1,7.8,9.5,9.4,4,16.86
STU022844,1,1,2,5.4,7.2,7.8,15,16.25
STU022845,1,1,2,6.4,8.2,7.1,14,12.76
STU022847,1,1,0,10,10,10,31,15.62
STU022850,1,1,2,4,5.5,4.9,0,7.23
STU022851,1,1,0,10,10,10,0,11.3
STU022854,1,1,3,5.9,6.7,8.9,9,10.69
STU022857,1,1,1,6.9,6.2,7.2,15,12.72
STU022858,-1,1,5,5.9,6.5,5.4,0,13.41
STU022859,-1,1,2,7.7,5,5.1,0,9.71
STU022860,1,1,3,4,6.9,6.3,14,11.09
STU022862,-1,1,2,4.5,5.8,5.6,0,10.43
STU022864,-1,1,0,7.1,7.8,7.3,0,10.26
STU022867,1,1,1,4.7,3.6,4.6,36,15
STU022868,1,1,1,5.7,6.3,6.8,13,9.1
STU022870,-1,1,1,5.8,6.3,7.5,0,9.83
STU022873,1,1,4,6.9,4.5,5.2,12,15.91
STU022874,1,1,3,4.5,6,5,0,9.18
STU022876,1,1,3,3.4,4.8,4.3,23,13.07
STU022877,-1,1,1,9.4,8.9,7.1,27,11.69
STU022879,1,1,2,7.8,6.6,7.4,0,12.92
STU022883,-1,1,2,6.3,6.3,5.5,0,8.11
STU022895,1,1,2,9,8.9,9.2,0,11.43
STU022898,-1,1,1,3.6,5.8,4,26,10.2
STU022899,-1,1,3,6.3,5.8,5.8,0,13.45
STU022900,1,1,1,5.5,5.4,6.1,30,11.6
STU022901,-1,1,2,9.9,10,10,5,15.71
STU022904,1,1,3,3.7,5.3,4.8,4,14.24
STU022905,-1,1,0,4,2.3,2.8,0,10.98
STU022909,1,1,4,5.9,7.2,7.3,6,10.78
STU022911,-1,1,2,4,7.6,7.2,25,10.52
STU022913,1,1,0,3.5,2.1,2,13,7.18
STU022915,1,1,0,6.5,7.9,10,0,7.97
STU022916,1,1,1,7.2,7.8,8.8,29,14.86
STU022917,1,1,3,8,10,8.5,26,22.96
STU022918,1,1,2,6.7,10,8.9,28,13.25
STU022921,1,1,0,5.4,4.6,4.4,0,8.97
STU022930,-1,1,1,5,5.6,5.6,19,12.26
STU022933,1,1,1,6,6,4.4,0,9.42
STU022935,1,1,4,5.2,6.2,5.2,7,11.9
STU022936,1,1,2,4.6,6.8,4.8,19,12.85
STU022939,-1,1,2,4.9,6.4,6,0,13.12
STU022940,-1,1,1,4.3,3.5,2.5,0,8.25
STU022944,1,1,2,3.8,4.6,6,0,8.9
STU022946,1,1,3,8.3,10,10,0,14.01
STU022947,1,1,2,7.2,7.3,6.7,0,13.03
STU022950,1,1,0,8.2,9.5,9.1,5,12.73
STU022951,-1,1,0,6.4,6.7,7.1,6,11.03
STU022952,-1,1,0,7,7.6,7.7,26,11.01
STU022954,-1,1,3,2.6,3.9,3.2,0,12.96
STU022957,-1,1,2,6.4,7.8,7.5,12,17.52
STU022958,-1,1,1,3,1.1,1,5,7.35
STU022959,-1,1,0,6,5.1,7.2,12,10.11
STU022960,-1,1,1,6.5,5.4,6.7,0,9.14
STU022964,1,1,1,6.6,4.3,4.3,0,10.46
STU022966,-1,1,3,6.8,6.5,6.6,5,13.6
STU022967,1,1,1,4.7,3.9,3.1,19,10.65
STU022971,-1,1,3,7.9,7.8,7.2,13,13.87
STU022983,1,1,2,3.4,3.4,4.1,25,11.56
STU022990,1,1,1,7.3,7,4.6,0,13.88
STU022992,1,1,0,3.5,2.2,1.5,0,7.45
STU022995,-1,1,1,3.5,6.5,6.5,2,10.66
STU022996,-1,1,0,9.5,10,8.5,0,9
STU023009,-1,1,0,5,7.2,7.5,33,10.7
STU023011,0,1,2,4.5,5.4,4.7,0,9.41
STU023015,-1,1,4,5,5.1,7.4,1,15.18
STU023019,-1,1,1,6.2,6.1,6.7,0,9.7
STU023023,-1,1,3,3.6,6,8.3,0,10.64
STU023028,1,1,0,1.7,4.9,5.3,16,10.34
STU023029,-1,1,3,4.8,3.3,4,0,10.7
STU023031,-1,1,1,5.2,3,2.6,31,10.6
STU023032,-1,1,1,4.7,4.6,4.4,26,11.64
STU023033,-1,1,1,4.8,4.7,5.2,35,16.53
STU023034,-1,1,1,5.1,7.2,6.8,3,11.42
STU023046,-1,1,5,10,10,10,19,15.84
STU023049,-1,1,3,5.3,6.4,8.9,12,11.57
STU023051,1,1,1,8.8,10,8.9,0,13.56
STU023054,1,1,0,7.7,9.6,8.9,7,10.48
STU023056,-1,1,2,2.9,3.1,1.9,4,10.04
STU023059,-1,1,1,9.5,8.7,8,9,12.77
STU023062,-1,1,1,5.3,6.7,6.7,14,11.05
STU023063,-1,1,2,4.8,7.9,8.1,0,11.01
STU023065,-1,1,0,6,7.2,6.3,0,10.59
STU023075,-1,1,0,5.4,7,7.2,0,7.79
STU023076,1,1,3,7.8,8.3,7,0,9.76
STU023078,1,1,1,8.1,6.9,7.5,29,12.59
STU023080,1,1,3,9.3,8.5,7.1,7,10.95
STU023081,1,1,2,7.1,9.1,10,0,7.63
STU023084,-1,1,1,6.2,6.2,6.5,0,10.5
STU023087,-1,1,1,6,5.7,3.7,33,10.89
STU023089,1,1,2,9.4,10,8.4,0,8.24
STU023091,1,1,0,8.1,9.4,10,0,11.02
STU023094,1,1,2,6.1,5.4,7.6,12,13.63
STU023095,-1,1,1,5.8,4.8,5,3,8.88
STU023096,-1,1,0,7,7.1,7.1,31,17.66
STU023100,-1,1,4,5.7,6.8,6.8,5,9.47
STU023101,1,1,1,5,3.8,4.7,3,8.4
STU023105,-1,1,3,5.8,5.9,5.2,0,11.56
STU023108,1,1,2,8.2,9.4,10,0,14.36
STU023109,1,1,2,10,8.6,9.2,0,8.98
STU023114,1,1,3,1.9,3.5,3.7,17,10.56
STU023117,-1,1,5,4.5,3.1,4.4,0,12.6
STU023119,1,1,1,7.8,9.6,9.6,0,12.1
STU023120,1,1,1,10,10,10,0,9.74
STU023121,1,1,1,7.5,8.5,9.4,0,10.98
STU023126,-1,1,2,6,6.7,7.7,9,11.29
STU023127,-1,1,1,3.4,4.1,4.4,27,15.49
STU023128,-1,1,0,7.6,5.4,6.2,4,12.31
STU023129,1,1,3,6.6,9,9.1,0,9.78
STU023133,-1,1,2,6.6,7.8,8.6,14,13.33
STU023134,-1,1,5,7,7.7,6.4,24,21.27
STU023136,-1,1,4,8,10,10,8,13.65
STU023138,1,1,2,4.1,1.6,2.2,6,11.37
STU023146,1,1,1,3.7,5.2,4.8,2,9.7
STU023152,-1,1,1,3.8,4.9,4.6,29,13.12
STU023159,-1,1,1,6.5,4,3.8,36,14.61
STU023162,-1,1,1,9.6,10,10,33,13.09
STU023164,1,1,3,6.6,7.1,7.8,16,14.07
STU023165,1,1,4,4.8,5,5.2,21,13.97
STU023168,1,1,3,7.2,7.3,7.2,0,10.18
STU023169,-1,1,3,5.4,7.1,9,0,11.65
STU023171,1,1,2,4.4,5.1,4.4,13,11.12
STU023175,1,1,2,6.3,7.1,5.3,14,10.87
STU023176,-1,1,0,8.7,6.8,7.6,0,10.15
STU023177,1,1,2,7.6,8.5,9.1,14,11.29
STU023180,-1,1,0,7.4,6.2,6.9,0,8.9
STU023183,-1,1,0,6.4,6.2,6.6,0,8.51
STU023189,-1,1,2,7.6,8.8,9.3,0,10.16
STU023192,-1,1,3,4.9,5.9,5.7,1,12.49
STU023195,-1,1,1,5.1,7,5.9,0,12.69
STU023196,-1,1,1,7.8,6,5.7,12,16.09
STU023197,-1,1,2,7.8,7.1,8.2,27,18.6
STU023198,1,1,2,3.6,1.9,1.9,30,13.62
STU023202,-1,1,1,5.9,5.5,5.5,36,18.2
STU023207,-1,1,2,5.3,7.3,6.4,16,11.6
STU023213,1,1,2,5.2,2.9,3.4,0,7.71
STU023216,-1,1,5,7,7,6.4,30,17.91
STU023222,-1,1,0,4.2,7,7.7,2,8.8
STU023225,-1,1,2,5,7.2,6.9,0,15.19
STU023226,1,1,1,8.8,8.8,9.7,0,12.91
STU023231,1,1,1,7.7,6.6,5.3,29,11.41
STU023232,-1,1,2,6.8,8.3,8.5,5,12.76
STU023233,-1,1,2,7.9,8.6,8.4,0,11.79
STU023237,-1,1,1,5.9,7.4,7.7,0,7.75
STU023244,1,1,2,4,2.8,3,3,10.2
STU023245,1,1,1,4.6,1.9,1.5,0,13.22
STU023248,-1,1,2,5,4.6,4.4,12,12.83
STU023250,-1,1,0,3.5,3.5,2.3,8,8.4
STU023256,1,1,1,10,10,10,11,12.72
STU023257,-1,1,0,6.8,8.5,9.6,35,14.82
STU023259,-1,1,3,7.1,7,9.4,0,9.15
STU023260,1,1,4,8.1,7.3,5.3,28,13.09
STU023263,-1,1,1,7,9.5,9.4,0,11.5
STU023266,-1,1,1,4.4,8,8.8,23,15.35
STU023270,1,1,2,5.8,3.5,2.4,1,12.8
STU023273,1,1,2,7.1,6.2,3.4,1,11.21
STU023278,1,1,2,10,10,10,0,12.05
STU023279,1,1,1,6.9,5.7,5.4,0,12.78
STU023282,-1,1,2,5.7,5.5,5.7,0,14.96
STU023284,-1,1,4,7.2,9.4,10,0,14.16
STU023286,1,1,1,7.7,7.9,9,0,10.26
STU023288,-1,1,4,4.8,6,5.5,0,11.97
STU023301,-1,1,1,10,8.3,9.8,7,12.69
STU023302,-1,1,1,5.1,5.5,5.5,0,10.11
STU023304,1,1,2,4.8,5,4,0,10.34
STU023309,-1,1,0,4.3,4.9,5.6,12,14.76
STU023310,1,1,5,5.7,8.6,7.5,23,16.6
STU023311,-1,1,5,6.5,5.7,6,10,15.18
STU023320,-1,1,2,3.6,3.5,5,30,10.07
STU023321,1,1,3,7.3,7.5,8.1,32,11.51
STU023322,-1,1,2,6.7,7.9,7.6,0,6.91
STU023324,1,1,0,5.9,5.9,5.1,0,8.23
STU023325,-1,1,0,7.8,7.9,7.6,12,10.46
STU023326,-1,1,5,7.6,8.2,7.6,19,19.31
STU023329,1,1,1,6.2,2.8,4,13,10.35
STU023333,1,1,1,3.6,4.9,5.9,0,15.58
STU023334,-1,1,0,6.8,7.8,8.4,7,9.46
STU023339,-1,1,2,5.2,5.7,4.2,9,14.11
STU023344,1,1,5,7.3,9.7,9.4,0,16.45
STU023354,-1,1,2,5,4.4,4.8,0,10.69
STU023358,-1,1,4,4.3,6,5.3,0,13.78
STU023360,0,1,1,4.5,4.3,5.5,18,15.74
STU023361,1,1,0,6.4,6.4,5.9,0,12.49
STU023363,-1,1,1,8.9,6.7,6.3,0,12.69
STU023364,1,1,1,9.6,7.7,8.8,0,13.65
STU023365,1,1,0,5.1,5.8,5,26,13.83
STU023366,1,1,1,5.2,4.8,3.9,23,10.22
STU023369,-1,1,0,9.2,10,10,10,15.39
STU023380,-1,1,1,5.8,7.4,6.5,0,14.09
STU023381,1,1,1,5.2,6.5,7.6,18,10.54
STU023382,-1,1,0,7.1,8.7,7.2,29,12.01
STU023390,-1,1,1,5.2,4.6,4.7,0,8.9
STU023393,1,1,5,7.8,8.2,8.1,18,13.52
STU023399,-1,1,2,6.9,6.7,5.4,0,11.74
STU023404,1,1,3,9.3,9.6,10,31,13.56
STU023406,-1,1,5,4.4,5,4,5,11.26
STU023408,1,1,1,5.5,6.1,4.2,0,10.21
STU023413,1,1,3,8.6,10,10,35,16.54
STU023414,1,1,2,4.7,5.8,5.4,32,11.6
STU023419,-1,1,2,5.3,6.4,6.6,0,14.61
STU023425,1,1,1,3.2,5.3,4.6,18,11.35
STU023427,-1,1,2,6.8,8.8,8.4,0,10.99
STU023429,-1,1,1,4.9,5.1,6.5,0,9.32
STU023432,-1,1,0,9,10,9.3,0,12.81
STU023433,1,1,1,3.2,4.2,2,4,9.37
STU023437,-1,1,3,7.3,7.3,7.2,0,11.34
STU023439,-1,1,1,3.1,2.4,1.8,0,11.17
STU023440,1,1,1,3.2,5.2,4.9,9,10.64
STU023442,1,1,0,5.2,6.1,6.3,32,14.94
STU023444,1,1,2,5.5,7,7.7,0,11.68
STU023447,-1,1,1,3,1,1.7,0,8.6
STU023448,-1,1,2,4.1,2.5,4.3,30,12.02
STU023449,1,1,0,5.3,5,4.2,0,9.4
STU023450,-1,1,1,8.5,7.8,7.7,0,14.32
STU023451,-1,1,0,9.3,9.3,9.9,0,12.66
STU023453,-1,1,3,3.6,2.4,1.1,17,10.7
STU023462,-1,1,1,10,10,10,9,13.98
STU023473,1,1,2,6.1,7.3,8.5,0,15.39
STU023475,-1,1,2,9.1,10,10,0,12.55
STU023480,1,1,2,5.6,7.3,7.3,26,12.44
STU023481,-1,1,2,4.6,7.7,7.1,0,11.82
STU023484,1,1,1,10,8.7,10,0,10.49
STU023487,-1,1,0,5.7,3,2.9,7,9.54
STU023496,-1,1,1,9,8.2,9.3,14,10.65
STU023497,1,1,1,8.9,10,10,0,8.55
STU023498,-1,1,3,6.9,5.7,4.5,0,14.01
STU023499,1,1,2,10,9.9,10,31,13.33
STU023501,1,1,0,8.1,8.8,9.3,20,10.82
STU023502,1,1,2,5.9,6.5,5.7,0,11.9
STU023505,-1,1,4,4.8,3.9,4.1,19,17.38
STU023508,1,1,0,6.5,8.4,7.2,11,7.69
STU023509,1,1,2,5.1,4.8,6,27,13.84
STU023511,-1,1,4,1,3.6,4.2,0,14.34
STU023513,-1,1,1,9.4,10,8.9,0,10.66
STU023514,-1,1,4,4.2,6,5.8,12,17.38
STU023517,1,1,2,4.5,6.2,6,32,14.26
STU023519,1,1,2,5.7,3.3,5.3,0,11.27
STU023523,1,1,3,5.3,5.8,5.5,0,13.69
STU023524,-1,1,2,7.1,7.3,6.5,0,8.87
STU023527,1,1,2,4.4,5.9,5.8,0,11.19
STU023530,1,1,1,7.2,4.1,4.2,6,10.32
STU023532,1,1,2,6.5,7.3,7.5,26,10.58
STU023537,-1,1,0,10,8.6,8.8,8,10.06
STU023540,1,1,0,8.3,8.3,7.9,29,11.87
STU023541,1,1,1,6.3,8.4,8.1,1,12.04
STU023543,-1,1,1,7.1,6.2,7.8,0,15.94
STU023547,1,1,5,7.1,6.7,6.5,0,13.16
STU023552,-1,1,2,5.8,6.1,4.9,9,12.93
STU023554,-1,1,2,8.7,10,10,2,13.49
STU023559,-1,1,0,5.5,6.7,6.3,33,16.19
STU023560,-1,1,3,10,10,10,33,16.52
STU023564,1,1,2,4.5,5.7,4.8,7,11.6
STU023567,1,1,4,8.3,7.9,7.4,0,12.42
STU023572,1,1,1,8,10,9.2,20,17.48
STU023573,1,1,5,5.3,5.8,7.1,0,10.44
STU023574,-1,1,2,6.6,8.1,8.3,36,19.87
STU023575,1,1,0,4.1,6.1,6.7,0,11.56
STU023579,1,1,1,2.1,4.5,2.9,36,17.29
STU023581,-1,1,0,4.2,5.9,7.4,20,9.95
STU023584,-1,1,1,8,9,9.7,0,11.19
STU023585,1,1,1,10,10,9.3,0,12.94
STU023589,1,1,2,3.3,2.8,1,11,11.28
STU023596,1,1,3,4.6,5.4,7,27,12.84
STU023598,-1,1,3,7.4,6.2,5.2,10,12.91
STU023602,-1,1,1,5.7,6.6,6.3,25,10.62
STU023605,-1,1,1,7.2,7.5,7.6,31,11.67
STU023609,1,1,2,3.8,4.8,3.8,0,9.99
STU023620,1,1,1,5.6,7,7.2,21,13.98
STU023634,-1,1,2,10,10,9.4,23,17.34
STU023635,1,1,0,4.6,7.2,6.3,0,6.87
STU023637,0,1,2,1.5,4.3,3.2,21,11.52
STU023641,-1,1,1,9.3,10,9.3,0,11.87
STU023642,-1,1,3,4.7,4.6,4.2,31,11.93
STU023645,0,1,2,6.5,6.6,6.2,18,13.01
STU023647,1,1,3,6.8,5.9,7.1,9,10.93
STU023656,1,1,4,5.9,4.7,4.6,0,15.58
STU023657,-1,1,2,6.2,5.7,6.1,0,13.88
STU023658,-1,1,3,10,10,9,0,10.45
STU023659,1,1,2,6,5.3,4.9,0,9.38
STU023667,-1,1,3,8.6,10,9.5,1,15.79
STU023675,-1,1,1,6.1,7.8,7.8,0,9.47
STU023676,-1,1,5,5.6,7.2,6.5,0,14.53
STU023677,-1,1,1,8.2,9.2,8.4,5,11.77
STU023679,1,1,2,4.6,4.3,4.6,0,9.32
STU023680,-1,1,3,3.6,3,4.4,21,13.58
STU023689,-1,1,1,7.3,6.5,7.4,3,14.42
STU023691,-1,1,1,6.6,7.3,8.3,2,11.37
STU023695,1,1,1,7.1,7.2,8.5,0,13.43
STU023698,1,1,3,7.4,7,6.7,0,12.58
STU023713,-1,1,1,5.9,4.5,4.9,0,8.99
STU023714,1,1,3,5.6,4.4,5.5,23,15.34
STU023719,-1,1,1,8.6,8.7,10,24,18.57
STU023721,1,1,2,4.7,4.6,4.3,0,10.01
STU023722,-1,1,4,9.4,10,9.7,0,10.04
STU023730,-1,1,2,4.3,8.2,6.5,23,17.08
STU023733,-1,1,5,10,9.1,8.8,0,14.62
STU023734,1,1,1,6.1,6.2,4.1,0,11.14
STU023737,1,1,1,7.7,7.5,8,10,11.8
STU023738,1,1,3,4.8,2.5,2.6,14,14.72
STU023747,-1,1,2,6.4,7.1,7.3,1,11.83
STU023750,1,1,5,8.9,9.1,10,4,15.91
STU023751,1,1,1,5.9,6.4,5.5,24,12.38
STU023754,-1,1,2,5.1,5.5,1.4,25,13.04
STU023760,-1,1,2,4.4,5.5,5.2,26,10.95
STU023769,1,1,1,9.7,9.9,10,0,11.26
STU023770,-1,1,5,4.5,6.8,6.3,7,15.11
STU023775,1,1,1,9,8,9.1,0,11.88
STU023776,-1,1,2,6.7,4.2,3.9,17,12.26
STU023778,-1,1,2,8.3,10,7,0,9.33
STU023780,1,1,0,7.5,8.2,7.4,32,11.97
STU023784,1,1,1,4.7,8.4,8.5,18,15.77
STU023785,-1,1,4,5,7.3,7.9,0,14.79
STU023786,1,1,2,6.7,7.3,8.1,3,10.61
STU023788,-1,1,1,5.1,8.4,7.5,18,13.45
STU023790,-1,1,2,1.6,1.9,1.3,7,14.61
STU023796,1,1,3,7.9,8.8,9.3,28,14.86
STU023797,-1,1,1,5,8.4,7.4,20,9.45
STU023801,-1,1,4,8,7.1,7.4,0,12.44
STU023803,-1,1,1,2.8,1,1.6,27,13.38
STU023804,1,1,5,6.8,6.9,7.1,8,14.54
STU023805,-1,1,0,7.5,7,7.2,0,12.64
STU023809,-1,1,1,6.9,7.9,7.2,15,15.39
STU023810,-1,1,1,4,3.2,3.3,6,12.49
STU023815,-1,1,3,8.1,8.2,8.7,0,12.73
STU023818,-1,1,0,7.6,8.1,8.7,9,12.74
STU023821,-1,1,3,1.8,1.1,1,2,9.67
STU023827,1,1,4,3.9,3.2,4.1,0,12.5
STU023828,1,1,2,6.5,4.6,6.2,0,12.89
STU023833,-1,1,0,6.5,6.8,6.4,7,11.75
STU023835,-1,1,1,7.3,7.6,8.7,11,9.97
STU023836,1,1,1,9.7,9.6,10,0,12.25
STU023838,1,1,0,7.8,8.9,8.9,0,12.15
STU023841,1,1,0,4.4,4,3.5,0,7.52
STU023849,1,1,3,5.2,2.8,4.5,0,13.62
STU023852,-1,1,4,6.5,6.7,4.6,0,9.64
STU023855,-1,1,4,6.1,7.3,6.9,0,13.85
STU023856,1,1,1,5.4,8.8,9.1,0,6.94
STU023858,1,1,4,8.5,8.4,7.6,0,12.79
STU023860,-1,1,2,4.4,7.3,7.1,36,15.13
STU023862,1,1,2,7,4.6,5,13,14.93
STU023865,1,1,2,5.4,6.1,5.1,31,14.94
STU023870,-1,1,0,7.1,6.2,5.2,0,12.6
STU023878,1,1,1,6.7,7.6,7.3,23,17.52
STU023879,1,1,2,5.6,5.1,6.6,13,10.45
STU023880,1,1,4,6.8,7.5,6.6,32,12.72
STU023881,1,1,0,6.2,6.5,6.3,19,13.31
STU023882,1,1,0,3.8,3.4,4.6,0,9.7
STU023885,-1,1,0,8.2,10,9.9,6,12.61
STU023890,-1,1,1,7.4,5.3,5.1,0,17.96
STU023894,-1,1,1,3.9,3.5,1.3,21,14.94
STU023898,1,1,1,5.4,6.7,7.2,27,9.28
STU023905,-1,1,2,10,9.2,9.1,0,11.57
STU023908,-1,1,1,8.7,10,9.4,0,11.32
STU023910,1,1,4,4.7,5.2,3.9,0,16.16
STU023915,-1,1,1,2.8,3.4,4.5,12,9.33
STU023916,-1,1,0,10,9.5,7.6,0,16.18
STU023917,-1,1,3,4.8,8.7,7.9,14,11.79
STU023919,-1,1,2,4.5,7.9,9.9,3,11.1
STU023924,1,1,1,2.5,3,2.7,0,10.76
STU023928,-1,1,5,7.6,8.3,7.6,0,13.38
STU023930,1,1,5,3.9,4.4,2.6,29,17.38
STU023934,1,1,2,6.2,8.6,5.9,22,13.86
STU023936,-1,1,2,3.7,4.8,6.1,0,9.57
STU023937,1,1,3,6.7,5.5,4.7,35,14.76
STU023938,-1,1,2,7.4,7.2,8.4,0,13.4
