student_id,gender,degree_field,internships_count,technical_skills_score,soft_skills_score,communication_score,work_experience_months,placed,salary_lpa
STU037553,Female,Engineering,1,5.3,8.2,7.9,26,1,8.8
STU037556,Male,Engineering,1,9.1,9.1,10,0,1,12.22
STU037558,Male,Engineering,1,8.5,9.6,10,35,1,14.98
STU037560,Female,Engineering,4,1.8,3.6,5.8,0,0,0
STU037564,Female,Engineering,0,5.5,4.7,4.4,28,1,15.39
STU037568,Female,Engineering,3,1.2,1,2,2,0,0
STU037573,Male,Engineering,1,5.7,8.5,8.2,0,1,10.53
STU037578,Male,Engineering,1,4.7,6.2,5.6,28,1,11.12
STU037583,Male,Engineering,0,5.7,6.3,8.3,2,0,0
STU037585,Male,Engineering,3,8.7,6.5,6.2,0,1,11
STU037586,Male,Engineering,3,9.1,9.7,8.5,14,1,13.59
STU037591,Male,Engineering,2,7.8,10,10,31,1,16.16
STU037593,Male,Engineering,4,7.5,7.9,6.7,0,1,14.1
STU037598,Male,Engineering,4,7.3,9.4,9.7,35,1,16.81
STU037599,Male,Engineering,1,6.7,5.3,3.2,0,1,9.71
STU037602,Female,Engineering,4,6.9,6.6,9.5,3,1,14.03
STU037604,Other,Engineering,1,3.7,3.8,1.6,0,1,10.43
STU037605,Male,Engineering,1,6.7,8.6,10,36,1,13.76
STU037607,Female,Engineering,0,9.7,9.9,10,0,1,11.69
STU037609,Male,Engineering,1,6.9,6.5,5.2,0,1,10.13
STU037610,Female,Engineering,2,7.3,9.7,10,0,1,10.53
STU037611,Male,Engineering,1,5.6,3.3,5.5,0,1,7.12
STU037613,Female,Engineering,2,6.9,8,5.7,0,1,11.39
STU037617,Female,Engineering,0,5.6,6.3,5.9,7,1,11.06
STU037620,Female,Engineering,2,5.8,8.7,10,2,1,8.24
STU037625,Male,Engineering,1,3.7,5.4,6.3,4,1,7.05
STU037630,Female,Engineering,1,5.4,3.1,2.4,0,0,0
STU037632,Female,Engineering,4,3.1,5.3,4.4,20,1,17.1
STU037634,Male,Engineering,0,7.4,7.3,7.6,0,1,9.69
STU037636,Female,Engineering,1,6,6.2,5.4,7,1,12.92
STU037638,Male,Engineering,4,6,5.9,6.7,0,1,16.4
STU037639,Male,Engineering,0,3.8,5.6,6.8,32,1,14.44
STU037640,Male,Engineering,0,5,6.8,9.1,18,0,0
STU037642,Female,Engineering,2,7.5,8,6.5,0,1,10.79
STU037648,Female,Engineering,0,9.1,10,8.5,0,1,12.13
STU037651,Male,Engineering,1,3.5,3.9,4.4,0,1,10.71
STU037652,Male,Engineering,0,8.6,8,7.8,16,1,12.27
STU037657,Male,Engineering,2,7.5,10,10,35,1,13.33
STU037660,Male,Engineering,1,3.6,4.4,4.3,0,1,10.98
STU037667,Male,Engineering,1,3.8,3.6,2.9,2,0,0
STU037671,Female,Engineering,2,7.4,8.9,10,0,1,10.23
STU037678,Female,Engineering,1,1.8,3,2,0,0,0
STU037680,Female,Engineering,0,8.8,10,9.1,0,1,12.67
STU037686,Male,Engineering,0,5.5,4.4,2.9,0,1,12.37
STU037687,Male,Engineering,1,3.9,4.2,3.9,31,0,0
STU037689,Female,Engineering,0,10,10,10,36,1,13.18
STU037690,Male,Engineering,0,6.9,8.2,8.2,0,1,11.6
STU037693,Female,Engineering,5,6.2,6.5,5.2,0,1,12.5
STU037696,Male,Engineering,3,7.1,10,8.4,0,1,8.85
STU037700,Female,Engineering,5,8.7,10,10,13,1,18.77
STU037702,Male,Engineering,3,10,10,10,28,1,18.96
STU037705,Female,Engineering,1,6.9,9.2,10,19,0,0
STU037708,Female,Engineering,0,8.1,9.4,8.3,0,1,9.26
STU037711,Female,Engineering,0,4.7,5.7,4.6,0,1,8.55
STU037712,Male,Engineering,0,4.1,4.3,6.2,1,0,0
STU037713,Male,Engineering,0,8.5,9.7,10,18,1,13.94
STU037714,Male,Engineering,3,8.6,10,10,0,1,15.2
STU037717,Male,Engineering,0,6.5,6.8,6.7,11,1,11.82
STU037721,Male,Engineering,0,8.1,9.4,8.7,0,1,10.65
STU037723,Male,Engineering,1,8.2,9,9.4,0,1,11.16
STU037728,Male,Engineering,2,5.3,4,3.9,0,0,0
STU037734,Male,Engineering,1,3.4,4.9,3.9,0,1,9.67
STU037735,Female,Engineering,5,2.8,4.4,5.7,0,1,14.67
STU037736,Female,Engineering,1,6.3,9.5,9.4,0,0,0
STU037739,Male,Engineering,3,5,5.1,7.4,0,1,12.88
STU037740,Other,Engineering,1,7.4,6.4,6.1,13,1,15.76
STU037741,Female,Engineering,2,4.7,7.2,5.8,31,1,11.6
STU037742,Female,Engineering,5,6.4,7.6,8.3,0,1,9.14
STU037745,Male,Engineering,0,7.8,7.4,8.2,6,1,11.94
STU037746,Female,Engineering,1,8.2,6.4,7.6,2,1,13.58
STU037747,Male,Engineering,2,8.8,10,10,0,1,15.21
STU037754,Female,Engineering,3,6.8,8.1,7.5,11,1,10.05
STU037757,Male,Engineering,5,7.2,3.7,4.2,0,1,13.56
STU037758,Male,Engineering,4,6.6,8.7,7.9,0,1,17.24
STU037759,Male,Engineering,5,6.9,7.6,7.2,0,1,10.36
STU037765,Female,Engineering,5,6.9,5.3,5.3,0,1,13.57
STU037766,Male,Engineering,0,4.6,6.8,7.4,0,0,0
STU037769,Female,Engineering,4,8.5,8.5,8.8,0,1,10.59
STU037770,Male,Engineering,2,5.2,3.6,4.8,20,1,10.25
STU037773,Male,Engineering,1,4.2,8.2,6.9,0,1,12.31
STU037776,Female,Engineering,3,6.8,7.9,8.5,31,1,16.71
STU037777,Male,Engineering,4,5.9,7.2,7.7,0,0,0
STU037782,Female,Engineering,1,6.6,8.6,6.9,0,1,11.15
STU037783,Male,Engineering,0,5.2,5.7,6.6,0,0,0
STU037787,Male,Engineering,0,4.7,5.1,7,32,1,13.66
STU037789,Male,Engineering,0,3.2,3.6,5.2,0,1,11.1
STU037791,Female,Engineering,1,7.3,10,8.1,0,0,0
STU037794,Female,Engineering,2,4.3,5.9,7.3,18,1,11.68
STU037797,Male,Engineering,3,8.9,9.9,8.8,0,1,12.65
STU037798,Male,Engineering,2,6.4,5.4,5,0,0,0
STU037804,Male,Engineering,3,8.1,7.6,5.7,0,1,12.44
STU037807,Female,Engineering,0,6.9,6.3,5.1,24,1,15.99
STU037808,Male,Engineering,3,7.4,8,7.3,25,1,13.35
STU037809,Male,Engineering,0,6.7,6.3,6.8,0,1,10.65
STU037810,Female,Engineering,0,6.2,10,8.4,3,1,11.08
STU037815,Female,Engineering,2,5.3,8.3,7.5,29,1,16.02
STU037818,Male,Engineering,0,9.6,10,10,0,1,10.12
STU037819,Male,Engineering,0,5.1,5.4,5.1,0,0,0
STU037821,Male,Engineering,4,2,4.4,4.2,21,1,13.46
STU037822,Male,Engineering,4,8.1,10,10,0,1,13.93
STU037823,Male,Engineering,0,8.3,7.8,9.1,26,1,16.26
STU037824,Female,Engineering,2,3.2,1,1,0,1,11.92
STU037826,Male,Engineering,4,9.6,10,9,0,1,12.17
STU037827,Female,Engineering,3,1.7,1,1,0,1,10.55
STU037828,Female,Engineering,4,6.8,10,9.7,0,1,13.26
STU037830,Male,Engineering,3,4.5,4.3,4.5,0,1,7.86
STU037831,Female,Engineering,4,4.7,7.6,7.4,0,1,14.02
STU037834,Male,Engineering,0,8.3,9.7,9.8,0,1,7.04
STU037836,Male,Engineering,0,10,10,10,0,1,11.73
STU037843,Female,Engineering,0,3.2,3.3,2.6,31,1,16.25
STU037846,Male,Engineering,2,9.1,10,9.9,0,1,13.53
STU037850,Female,Engineering,1,6.4,7.2,8.1,4,1,11.35
STU037851,Female,Engineering,0,8.6,10,8.6,0,1,8.85
STU037853,Female,Engineering,4,5.9,5.9,6.6,0,1,11.13
STU037857,Male,Engineering,1,4.6,6.5,6.3,0,1,10.56
STU037858,Female,Engineering,2,6.3,8.2,8.1,0,1,10.05
STU037860,Male,Engineering,2,6.8,7.3,7.9,31,1,13.34
STU037861,Male,Engineering,0,4.4,3.1,3.8,4,1,7.7
STU037863,Female,Engineering,3,4,4,3.8,33,0,0
STU037868,Female,Engineering,0,5.8,4.7,4.4,0,0,0
STU037871,Female,Engineering,3,7.5,6.6,7.2,23,1,13.26
STU037872,Male,Engineering,0,8,7.4,8.5,6,1,10.68
STU037873,Female,Engineering,2,4.3,4.8,5,0,1,10.17
STU037877,Male,Engineering,1,6.4,4.5,4.4,0,1,12.5
STU037878,Male,Engineering,2,8,9.2,10,0,1,13.53
STU037880,Female,Engineering,2,6.1,6.5,7.3,0,1,11.34
STU037881,Male,Engineering,3,9.5,8.4,7.2,10,1,11.98
STU037882,Male,Engineering,1,7.7,6.4,6.9,0,1,9.84
STU037884,Male,Engineering,0,5.6,5,4.6,22,1,11.89
STU037885,Male,Engineering,1,5.2,5.9,6.3,0,1,9.38
STU037887,Male,Engineering,2,7.9,5.6,4.8,23,1,12.03
STU037888,Male,Engineering,1,5.1,5.4,5.9,0,1,10.99
STU037889,Male,Engineering,1,4,4.6,5.2,11,1,9.68
STU037892,Male,Engineering,2,5,10,10,13,1,9.92
STU037897,Female,Engineering,0,5,4.2,3.8,2,1,10.6
STU037901,Female,Engineering,3,6.7,7.3,6.7,19,1,13.62
STU037902,Female,Engineering,2,4.6,3.2,1,30,1,13.09
STU037903,Male,Engineering,2,7.3,6.1,5.9,0,1,10.34
STU037904,Male,Engineering,3,8.2,8.2,7.7,0,1,8.88
STU037905,Male,Engineering,0,7.5,9.7,9,0,1,8.79
STU037909,Other,Engineering,1,3.8,3.6,3.4,2,1,8.19
STU037912,Male,Engineering,2,4.4,7.2,7.1,0,1,11.63
STU037914,Male,Engineering,3,7,7.8,6.3,25,1,17.24
STU037916,Male,Engineering,0,5.3,6.8,6.5,22,1,12.32
STU037918,Female,Engineering,2,5.4,4,4.8,0,1,11.33
STU037921,Male,Engineering,0,3.7,4.5,4.4,0,1,8.53
STU037923,Female,Engineering,2,6.1,4.9,5,27,1,11.35
STU037924,Male,Engineering,1,6.7,5.7,4.7,32,1,14.92
STU037925,Female,Engineering,2,4.3,3.1,3.4,0,1,9.62
STU037928,Male,Engineering,1,7.5,10,9.8,0,1,13.12
STU037932,Female,Engineering,1,7.1,7.9,8.4,18,1,12.55
STU037933,Female,Engineering,3,6.3,3.9,3.3,0,0,0
STU037934,Male,Engineering,1,9.4,10,10,0,1,9.91
STU037938,Male,Engineering,2,7.2,9.4,9.7,0,1,14.14
STU037943,Female,Engineering,3,6.5,7.4,7.8,22,1,15.14
STU037950,Female,Engineering,0,5.2,6.5,5,23,1,12.66
STU037952,Male,Engineering,0,5.6,5.1,5.1,10,1,11.7
STU037954,Male,Engineering,4,7.6,8.9,9,0,1,14.21
STU037965,Male,Engineering,0,3.1,1.9,2.7,1,0,0
STU037966,Female,Engineering,5,7.5,8.8,8.8,5,1,14.47
STU037967,Male,Engineering,2,3.6,1.1,1.1,12,1,14.76
STU037969,Male,Engineering,1,5.7,5.3,5.4,0,0,0
STU037971,Male,Engineering,2,4.9,6.3,7.9,28,1,13.29
STU037976,Female,Engineering,1,5.1,6.2,5.2,0,0,0
STU037977,Female,Engineering,0,5.2,5.3,5.3,0,1,9.46
STU037978,Female,Engineering,0,7.9,10,10,0,0,0
STU037979,Male,Engineering,4,5.5,7.5,8.3,0,1,10.09
STU037980,Male,Engineering,0,8.5,10,10,0,1,10.49
STU037984,Male,Engineering,2,4.4,6.7,6.6,0,1,9.64
STU037988,Male,Engineering,1,1.6,1.6,1.8,13,0,0
STU037990,Male,Engineering,1,6.2,4.3,5.2,0,1,9.34
STU037992,Male,Engineering,1,6.7,6.7,6,16,1,8.22
STU037997,Female,Engineering,1,6.2,7.1,5.9,0,1,13.99
STU038001,Male,Engineering,1,6.7,8.5,8.1,12,1,14.79
STU038003,Male,Engineering,3,9,8.5,8.6,28,1,18.21
STU038004,Male,Engineering,3,2.8,4,3.4,0,1,10.76
STU038005,Male,Engineering,3,6.4,7.2,6.8,4,1,10.74
STU038013,Female,Engineering,3,5.4,3.8,3.1,0,1,8.61
STU038015,Female,Engineering,1,4.6,5.1,6,31,1,11.5
STU038017,Male,Engineering,2,7.4,9.9,9.3,0,1,10.42
STU038018,Male,Engineering,4,6.7,7.9,6.9,0,1,14.36
STU038019,Male,Engineering,4,7,9.7,10,30,1,16.7
STU038020,Female,Engineering,0,9.6,10,10,34,1,18.87
STU038022,Male,Engineering,2,7.9,6.2,5.7,0,1,11.34
STU038024,Male,Engineering,3,3.9,4.9,6.6,0,1,11.7
STU038026,Male,Engineering,4,4.2,4.2,4.4,0,1,12.65
STU038027,Female,Engineering,0,7.3,5.6,7.1,16,1,15.17
STU038033,Male,Engineering,0,7.6,6.6,9.5,1,1,12.54
STU038034,Male,Engineering,1,5.2,6.1,5.6,0,1,6.4
STU038036,Female,Engineering,2,7.6,8.8,9.1,0,1,12.43
STU038042,Male,Engineering,5,7.6,8.5,7.1,3,1,16.7
STU038043,Male,Engineering,2,6.2,4.7,6.2,22,0,0
STU038044,Male,Engineering,1,7.4,9.3,7.9,31,1,16.32
STU038047,Female,Engineering,0,7.6,9.2,9.2,0,1,14.07
STU038048,Female,Engineering,3,6.8,5.6,5.4,5,0,0
STU038050,Male,Engineering,1,6.7,7.8,7.7,0,1,8.38
STU038053,Male,Engineering,0,7,8.1,8.7,0,1,9.28
STU038054,Male,Engineering,2,4.9,5.8,6.7,0,0,0
STU038056,Male,Engineering,2,5.3,6.1,6.8,35,1,15.54
STU038060,Male,Engineering,3,6.9,7.3,6.9,33,1,14.39
STU038061,Male,Engineering,2,3.1,1,1.2,0,0,0
STU038066,Male,Engineering,1,6.1,8.8,9.3,28,1,15.26
STU038068,Female,Engineering,2,3.9,5.3,5.2,2,1,10.04
STU038071,Male,Engineering,2,7.8,7.9,9.2,21,1,11.46
STU038072,Male,Engineering,1,6,6,4.9,0,0,0
STU038074,Male,Engineering,3,6.2,5.5,4.5,0,1,12.65
STU038075,Male,Engineering,2,3.5,3.8,6.1,16,1,10.19
STU038079,Male,Engineering,1,3.2,3,4.7,29,0,0
STU038081,Female,Engineering,3,6.9,5.6,6.1,26,1,10.45
STU038082,Male,Engineering,3,8,9.6,7.8,0,0,0
STU038083,Female,Engineering,1,4.8,3.9,3,0,1,10.2
STU038085,Female,Engineering,5,3.1,4.5,4.2,0,1,11.13
STU038087,Female,Engineering,1,3.3,2.9,1,6,1,11.69
STU038088,Female,Engineering,2,6.7,6.2,5.8,30,1,17.88
STU038091,Female,Engineering,3,3.6,5,6.8,21,1,12.59
STU038092,Female,Engineering,0,4.2,6.7,5.2,0,0,0
STU038094,Female,Engineering,3,5.5,3.8,6,18,1,14.52
STU038099,Female,Engineering,0,5.5,3.2,2.8,21,1,11.59
STU038107,Female,Engineering,3,6.8,6.3,5.7,8,1,10.53
STU038109,Male,Engineering,1,5.9,4.8,6.6,0,0,0
STU038110,Male,Engineering,1,4.5,6.5,5.8,0,1,12.74
STU038111,Male,Engineering,0,3.3,2.8,3.5,0,0,0
STU038112,Male,Engineering,1,9.3,7.8,7,22,1,14.02
STU038115,Female,Engineering,1,7.1,8.3,7.6,0,1,9.77
STU038118,Female,Engineering,2,7.9,6,4.9,0,0,0
STU038124,Female,Engineering,3,5.1,5.9,5.4,0,1,9.35
STU038128,Male,Engineering,2,7.3,9,7.6,0,1,10.78
STU038131,Female,Engineering,2,7.6,7.6,8.2,4,1,15.46
STU038133,Female,Engineering,1,7.7,8.8,8.4,8,1,11.67
STU038135,Female,Engineering,3,4.5,3.8,3.4,15,1,10.25
STU038136,Male,Engineering,3,6.5,7.6,9,0,1,11.69
STU038138,Female,Engineering,0,6.1,5.6,4.8,0,0,0
STU038139,Male,Engineering,2,7.8,9.5,10,26,1,12.34
STU038141,Female,Engineering,3,6.3,4.3,4.7,7,1,12.12
STU038142,Male,Engineering,4,5.8,6.7,5.8,0,1,11.77
STU038143,Female,Engineering,2,1.5,1.2,1,0,0,0
STU038145,Female,Engineering,3,7.5,5.7,6.2,0,1,13.47
STU038146,Other,Engineering,2,7.4,5.2,6.2,6,1,11.29
STU038149,Male,Engineering,2,7.1,3.3,3.4,27,1,12.94
STU038151,Female,Engineering,1,6.4,8.1,7.1,10,1,14.32
STU038155,Male,Engineering,3,5,3.9,4.9,27,1,12.88
STU038156,Female,Engineering,2,5.1,5.1,5.1,0,1,8.69
STU038157,Male,Engineering,4,5.1,6.9,8,25,1,15.02
STU038159,Male,Engineering,1,3.9,4.1,3.4,0,1,7.86
STU038164,Female,Engineering,1,8.1,7.5,7.9,5,1,13.98
STU038165,Female,Engineering,1,2.9,2.2,3.5,18,1,12.85
STU038168,Male,Engineering,1,2.8,3.7,4.2,0,1,9.44
STU038169,Male,Engineering,1,8.4,9.2,9.7,17,1,12.3
STU038170,Male,Engineering,0,5.8,8.6,6,0,1,8.66
STU038172,Male,Engineering,2,9.2,8.1,7.2,0,1,15.96
STU038178,Female,Engineering,0,7.2,7.3,6.5,0,1,12.14
STU038179,Other,Engineering,2,7.7,9,10,0,1,9.6
STU038186,Male,Engineering,1,7.2,9.1,10,0,1,11.71
STU038187,Male,Engineering,2,5.8,4.7,2.5,31,1,19.34
STU038191,Female,Engineering,3,4.5,4.3,3.6,0,0,0
STU038192,Male,Engineering,0,5.2,8.2,8.5,10,1,9.23
STU038193,Female,Engineering,0,7.9,4.8,3.6,31,1,15.08
STU038194,Female,Engineering,3,7.3,5.8,5.5,21,1,12.36
STU038195,Male,Engineering,2,5.6,3.6,1.1,28,0,0
STU038196,Male,Engineering,1,5.4,6.2,5.3,32,1,12.7
STU038197,Male,Engineering,2,5.6,8.9,10,17,1,14.28
STU038198,Male,Engineering,4,7.4,10,10,0,1,15.84
STU038202,Male,Engineering,2,7.2,7.6,8.3,0,1,10.35
STU038203,Male,Engineering,1,5.2,5.5,6.9,0,1,10.39
STU038206,Male,Engineering,0,2.8,4.6,4.6,0,0,0
STU038208,Male,Engineering,1,7,8.4,7.8,18,1,10.2
STU038210,Male,Engineering,1,5.1,7.5,6,0,1,7.44
STU038214,Female,Engineering,1,7.6,6.4,5.7,8,1,13.99
STU038215,Male,Engineering,2,10,8.4,8.4,32,1,12.5
STU038216,Male,Engineering,3,7.4,9.7,10,7,1,13.33
STU038218,Male,Engineering,1,6.8,9.7,9.7,28,1,14.01
STU038222,Female,Engineering,3,7,6.8,6.9,0,1,11.9
STU038226,Male,Engineering,2,5,7.2,6.8,28,1,14.48
STU038236,Male,Engineering,0,6.4,6.7,5.6,0,1,10.15
STU038238,Male,Engineering,0,4.9,4.7,4.5,15,1,12.03
STU038239,Female,Engineering,2,6.1,6.8,7.7,29,1,16.3
STU038240,Male,Engineering,3,4.2,1.9,1.4,29,1,17.6
STU038243,Male,Engineering,2,4.7,5.1,5.3,25,1,18.47
STU038248,Female,Engineering,4,7.4,8.6,9.1,0,1,9.52
STU038249,Female,Engineering,3,1.4,2.9,3.1,2,1,8.98
STU038253,Female,Engineering,1,5.4,8.3,7.8,10,1,13.43
STU038256,Other,Engineering,5,5.7,7.8,8.1,0,1,8.28
STU038257,Female,Engineering,4,2.7,2.6,2,0,0,0
STU038262,Female,Engineering,1,6.7,9,8.5,0,1,10.59
STU038263,Female,Engineering,0,2.8,1.3,1.9,34,1,20.21
STU038264,Male,Engineering,0,5.8,4.1,3.9,0,0,0
STU038265,Female,Engineering,2,6.7,7.3,8.8,0,1,13.22
STU038269,Male,Engineering,2,8.5,8.4,6.7,23,1,14.06
STU038273,Male,Engineering,0,4.6,1.1,1,16,0,0
STU038274,Female,Engineering,1,5.9,6.8,7.6,19,0,0
STU038275,Male,Engineering,2,7.4,8.1,9.6,1,1,11.99
STU038276,Male,Engineering,4,1.2,2.4,3.5,0,1,10.11
STU038280,Male,Engineering,1,4.5,4.7,4.6,18,1,12.4
STU038286,Female,Engineering,3,2.9,5.9,5.5,15,1,13.4
STU038288,Male,Engineering,1,4.6,6.1,4.6,15,1,7.84
STU038289,Female,Engineering,4,7.9,7.6,6.7,0,1,9.42
STU038296,Female,Engineering,1,5.4,5.6,6.3,32,1,16.22
STU038299,Female,Engineering,0,6.7,5.4,4.5,15,1,16.78
STU038301,Female,Engineering,1,6.2,7.5,7.3,27,1,13.17
STU038303,Male,Engineering,2,5.6,7.5,8.8,0,1,11.7
STU038306,Male,Engineering,0,9.1,8.9,8.2,0,1,13.42
STU038309,Female,Engineering,1,5.4,6.3,6.6,10,0,0
STU038310,Male,Engineering,2,4.4,5.8,4.7,8,1,9.16
STU038312,Male,Engineering,0,3.5,4.7,6.1,21,1,12.76
STU038314,Male,Engineering,1,7,4.9,4.4,35,1,16.46
STU038315,Male,Engineering,1,2.9,2.1,1.3,36,1,14.08
STU038317,Male,Engineering,0,6.1,7.5,7.3,0,1,9.56
STU038318,Male,Engineering,0,6.8,6.7,6.4,32,1,15.51
STU038321,Male,Engineering,1,5.5,5.6,6.1,0,0,0
STU038322,Female,Engineering,4,7.7,7.9,7.1,27,1,15.88
STU038326,Male,Engineering,3,5.4,7.6,8.4,0,1,9.2
STU038327,Female,Engineering,1,5.7,8.3,9.9,0,1,9.61
STU038328,Male,Engineering,2,4.9,7.5,8.2,24,1,10.06
STU038329,Male,Engineering,5,4.9,5.9,8.1,1,1,10.01
STU038330,Female,Engineering,1,8.1,10,10,9,1,11.3
STU038331,Female,Engineering,0,6.3,8,5.6,9,1,9.03
STU038335,Female,Engineering,4,4.4,6.4,7.8,18,1,14.51
STU038338,Female,Engineering,0,3.8,2.7,2.1,15,1,12.1
STU038339,Male,Engineering,3,6.3,8,8.8,0,1,7.85
STU038340,Male,Engineering,4,5.5,6.5,5.7,1,1,9.62
STU038341,Male,Engineering,3,6.1,5.6,5,20,1,12.28
STU038345,Male,Engineering,5,5.4,4.6,6,0,1,10.64
STU038346,Other,Engineering,0,5.8,7.7,6.4,0,0,0
STU038347,Female,Engineering,4,5.8,8.5,7.1,0,1,10.88
STU038348,Male,Engineering,3,5.9,5.3,6.2,0,1,10.09
STU038349,Male,Engineering,1,6.1,7.6,6.9,15,1,11.8
STU038352,Female,Engineering,0,5,4.5,7.2,0,1,9.5
STU038354,Male,Engineering,1,6.5,7.2,7.1,0,1,9.24
STU038356,Male,Engineering,1,6.7,6.8,8.2,0,0,0
STU038359,Male,Engineering,1,4.4,3.7,4,0,1,12.01
STU038360,Male,Engineering,2,7.1,7,6.2,36,1,17.8
STU038363,Male,Engineering,1,4.7,4.1,5.9,17,1,10.27
STU038369,Female,Engineering,1,3.5,5,6.3,8,1,11.28
STU038370,Male,Engineering,0,6,4.6,5.3,0,0,0
STU038371,Male,Engineering,2,5.3,4.8,4.3,35,0,0
STU038373,Male,Engineering,2,1,3,3.6,21,1,10.78
STU038375,Male,Engineering,1,6.9,9.7,9,0,0,0
STU038379,Female,Engineering,2,6.7,6.4,4.7,0,0,0
STU038380,Male,Engineering,5,6.5,6.8,7.9,10,1,13.48
STU038383,Male,Engineering,5,4.7,3.9,1.9,1,1,9.23
STU038385,Male,Engineering,2,5.2,4.6,4.5,0,1,11.76
STU038386,Male,Engineering,1,5.6,6.8,7.5,0,1,9.35
STU038387,Male,Engineering,0,7.1,8.3,9.3,0,1,12.71
STU038388,Female,Engineering,2,8.9,10,10,17,1,20.92
STU038389,Male,Engineering,3,8.5,9.3,10,0,1,11.16
STU038390,Male,Engineering,0,6.3,7.1,6.9,17,1,12.9
STU038391,Male,Engineering,1,5.6,5.4,4.4,0,1,13.66
STU038394,Male,Engineering,1,4.7,6.7,7.8,34,1,14.91
STU038396,Male,Engineering,2,7.3,7,7.8,8,1,12.73
STU038398,Female,Engineering,1,7.9,8.5,8.4,15,1,13.87
STU038399,Male,Engineering,2,9.3,9.3,8.8,3,1,14.15
STU038400,Female,Engineering,3,7.7,7.1,8.6,0,1,13.4
STU038402,Female,Engineering,2,6.6,9.5,9,20,1,14.64
STU038404,Female,Engineering,0,4.7,3.8,3.7,18,0,0
STU038405,Female,Engineering,0,7.7,6,5.3,0,1,13.73
STU038407,Female,Engineering,1,2,2.6,1,0,0,0
STU038418,Male,Engineering,4,2.8,5.3,4.7,0,0,0
STU038421,Female,Engineering,0,5.4,6.4,6.8,0,0,0
STU038423,Male,Engineering,2,3.8,1.2,1,3,0,0
STU038424,Male,Engineering,3,8.4,9.3,8.5,18,1,17.57
STU038425,Male,Engineering,1,9.8,10,9.7,18,1,14.86
STU038426,Male,Engineering,0,8.6,10,10,0,1,8.38
STU038427,Female,Engineering,1,4.3,3.5,2.2,0,0,0
STU038430,Male,Engineering,0,5.7,7.1,7.9,9,1,9.05
STU038431,Male,Engineering,2,6,4.3,5.2,0,0,0
STU038434,Male,Engineering,1,5.5,9,9.2,0,1,12.79
STU038438,Male,Engineering,1,9.7,8.1,7.1,0,1,9.79
STU038439,Female,Engineering,0,6,7.2,8.5,22,1,12.32
STU038440,Male,Engineering,1,5,2.7,1.9,19,1,16.85
STU038441,Female,Engineering,1,5.9,7,5.4,0,1,6.89
STU038442,Male,Engineering,1,5.8,6.7,6.9,27,1,12.1
STU038445,Male,Engineering,0,4.9,4.4,3.5,0,1,8.33
STU038446,Other,Engineering,4,5.8,5,4.7,28,1,15.49
STU038451,Female,Engineering,1,6.9,7.5,7.5,4,1,12.39
STU038452,Male,Engineering,1,8.6,9.4,8.9,13,1,12.11
STU038453,Female,Engineering,1,8.2,8.5,8.8,0,1,9.74
STU038454,Male,Engineering,0,4.5,1.9,2,19,0,0
STU038457,Female,Engineering,0,7,8.4,6.4,12,1,11.32
STU038458,Male,Engineering,1,5.3,4.7,4.5,0,0,0
STU038459,Female,Engineering,3,8.1,6.2,6.4,19,1,14.4
STU038460,Female,Engineering,2,8.7,10,9.3,0,1,10.17
STU038461,Male,Engineering,1,5.6,6.4,6.2,32,1,11.58
STU038466,Female,Engineering,2,6.1,6.7,5.9,34,1,18.71
STU038467,Male,Engineering,4,7.8,8.2,7.2,0,1,11.94
STU038471,Female,Engineering,0,5.8,4.8,4.3,7,1,9.29
STU038473,Male,Engineering,2,1.6,2.8,2.8,0,1,11.76
STU038474,Female,Engineering,0,10,10,10,25,0,0
STU038479,Male,Engineering,2,5.8,4.6,5.4,28,1,11.23
STU038480,Female,Engineering,3,7.9,7,5.1,0,1,8.19
STU038482,Male,Engineering,2,3.1,2.4,3.4,0,0,0
STU038487,Male,Engineering,1,5.1,8,8.8,12,1,15.48
STU038489,Female,Engineering,3,7.6,8,6.1,0,1,12.73
STU038491,Male,Engineering,4,4.7,5.5,4.6,28,1,12.76
STU038492,Male,Engineering,3,3.9,4.5,3.7,20,1,16.04
STU038493,Female,Engineering,0,7,6.6,7,0,1,9.69
STU038502,Male,Engineering,5,8.4,10,10,0,1,14.56
STU038505,Female,Engineering,2,6.8,7.8,6,0,1,9.79
STU038508,Other,Engineering,3,3.5,4,3.7,5,1,7.95
STU038510,Male,Engineering,1,1,1,1.8,0,1,9.56
STU038512,Male,Engineering,1,1.9,3.2,4.1,5,1,9.7
STU038513,Male,Engineering,0,8,5.9,5.3,0,1,14.75
STU038515,Female,Engineering,4,5,5.4,5.2,24,1,15.91
STU038519,Female,Engineering,1,5.6,4.1,5.1,0,1,10.67
STU038521,Female,Engineering,2,5.5,6.9,7.8,26,0,0
STU038523,Male,Engineering,0,5.3,7.7,7.1,27,1,13.1
STU038527,Male,Engineering,0,6.4,7.8,6.8,0,1,12.59
STU038531,Female,Engineering,4,5.9,7,5.3,18,1,14.27
STU038532,Male,Engineering,1,6,6.4,6.9,0,1,9.71
STU038538,Female,Engineering,4,3.6,3,4,22,1,16.3
STU038540,Female,Engineering,3,3,5.1,6.1,0,1,8.25
STU038544,Male,Engineering,1,6.3,8.4,10,0,1,9.55
STU038548,Female,Engineering,0,5.6,5.1,5.5,0,1,12.35
STU038549,Female,Engineering,0,7.4,7,8.2,0,1,11.37
